"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish National Party (SNP)","theSNP","2021-04-21 17:01:05 CEST","💷 We'll create a £20 million Rural Entrepreneur Fund – providing grants of up to £10,000 to support the relocation or creation of 2,000 new businesses. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Make it #BothVotesSNP for strong leadership through Covid and our plan for recovery.",520,92,92,"https://www.facebook.com/77249349077/posts/10159416984179078"
"Scottish National Party (SNP)","theSNP","2021-04-21 14:41:25 CEST","👇 The Tory’s ‘texts for contracts’ scandal is growing more and more serious with every revelation. It’s clear there must be a full public inquiry. 📱 The PM claimed he'll publish all of his private texts and communications regarding Covid contracts - he must do it now. #PMQs",1202,574,409,"https://www.facebook.com/77249349077/posts/10159416763539078"
"Scottish National Party (SNP)","theSNP","2021-04-21 11:49:42 CEST","📢 If you want to see an SNP government - you have to vote for it. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Don’t leave it to chance. Make it #BothVotesSNP to re-elect Nicola Sturgeon as First Minister and put Scotland’s recovery into Scotland’s hands.",436,226,118,"https://www.facebook.com/77249349077/posts/10159416515959078"
"Scottish National Party (SNP)","theSNP","2021-04-20 20:01:23 CEST","The SNP is delivering the best deal for students anywhere in the UK - and we can go even further. 🎓 Free tuition 💻 End the digital divide 💷 Expand student support 🧠 Increase mental health funding On May 6, make it #BothVotesSNP.",584,316,88,"https://www.facebook.com/77249349077/posts/10159415100249078"
"Scottish National Party (SNP)","theSNP","2021-04-20 19:30:08 CEST","🤝 Education must be a basic right, not a privilege. 🎓 That's why we abolished tuition fees and expanded the Education Maintenance Allowance - which was scrapped in England. ✅ Under the SNP, there will never be tuition fees in Scotland. #BigStudentDebate #BothVotesSNP",1040,387,239,"https://www.facebook.com/77249349077/posts/10159415042254078"
"Scottish National Party (SNP)","theSNP","2021-04-20 18:03:01 CEST","💛 If re-elected, we will create a Scottish National Care Service. 🗳️ Don’t put it on chance - on May 6, make it #BothVotesSNP to re-elect @NicolaSturgeon as First Minister and put Scotland’s recovery into Scotland’s hands.",917,381,154,"https://www.facebook.com/77249349077/posts/10159414864494078"
"Scottish National Party (SNP)","theSNP","2021-04-20 17:22:35 CEST","🗳️ The Tories have been rejected in Scotland for over 60 years. 🏃 Now, they're running scared of democracy itself. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 On May 6, make it #BothVotesSNP to say loud and clear: Scotland's future is Scotland's choice.",3192,1665,1429,"https://www.facebook.com/77249349077/posts/10159414800834078"
"Scottish National Party (SNP)","theSNP","2021-04-20 14:04:32 CEST","👏 Together, we've made a lot of progress against COVID. 📣 Nicola Sturgeon has confirmed all shops and services such as beauty salons can re-open from Monday 26 April. 👉 Check the full timetable of the COVID restrictions easing here: http://gov.scot/publications/coronavirus-covid-19-protection-levels/:=:https://www.gov.scot/publications/coronavirus-covid-19-protection-levels/",546,178,74,"https://www.facebook.com/77249349077/posts/10159414467439078"
"Scottish National Party (SNP)","theSNP","2021-04-20 13:38:07 CEST","🏴󠁧󠁢󠁳󠁣󠁴󠁿 Thanks to our success in suppressing COVID in Scotland, we can look forward to the easing of more restrictions. 🏋️ From 26 April, gyms and swimming pools will reopen for individual exercise. 👉 For the full timetable of lockdown easing, check here: gov.scot/publications/coronavirus-covid-19-protection-levels/:=:https://www.gov.scot/publications/coronavirus-covid-19-protection-levels/",740,214,82,"https://www.facebook.com/77249349077/posts/10159414436699078"
"Scottish National Party (SNP)","theSNP","2021-04-20 11:35:21 CEST","The #SNPManifesto plan for our rural communities: 💼 Rural Entrepreneur Fund 🐟 Establish a Scottish Food Agency 🤝 Bolder land reform legislation 💻 £600 million to boost digital infrastructure 🛣️ Tackle depopulation For all this and more, make it #BothVotesSNP on May 6.",901,385,229,"https://www.facebook.com/77249349077/posts/10159414269999078"
"Scottish National Party (SNP)","theSNP","2021-04-19 20:15:23 CEST","🗳 Make it #BothVotesSNP to secure the Young Person's Guarantee - giving all 16-24 year olds guaranteed education, work or training. ✋ The power is in your hands. Register to vote now - less than 5 hours left! registertovote.scot",717,567,127,"https://www.facebook.com/77249349077/posts/10159412967009078"
"Scottish National Party (SNP)","theSNP","2021-04-19 17:57:55 CEST","⚽️ Sports clubs are a massive part of our communities - but too often, fans have watched powerlessly as neglectful owners damage those clubs. 🥅 If re-elected, the SNP will set up a ‘Fan Bank’ to help fan groups get the capital to own a stake in their club. 🗳️ #BothVotesSNP",486,562,116,"https://www.facebook.com/77249349077/posts/10159412721379078"
"Scottish National Party (SNP)","theSNP","2021-04-19 16:38:20 CEST","",1361,598,188,"https://www.facebook.com/77249349077/posts/10159412600734078"
"Scottish National Party (SNP)","theSNP","2021-04-19 15:03:39 CEST","🏡 If re-elected, we’ll invest £1.6bn to make the way we heat our homes more environmentally friendly - reducing emissions, tackling fuel poverty and creating new jobs. 🗳 If you want an SNP Government make it #BothVotesSNP. Register to vote by 11.59pm: registertovote.scot",493,282,83,"https://www.facebook.com/77249349077/posts/10159412464219078"
"Scottish National Party (SNP)","theSNP","2021-04-19 14:08:53 CEST","📢 If you want strong leadership, a plan for recovery and, when the crisis is over, choice of a better future with independence - vote for it. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Make it #BothVotesSNP to re-elect Nicola Sturgeon as First Minister. Register to vote by 11.59pm at www.registertovote.scot:=:https://www.gov.uk/register-to-vote",544,368,149,"https://www.facebook.com/77249349077/posts/10159412377759078"
"Scottish National Party (SNP)","theSNP","2021-04-19 13:05:40 CEST","🏗 Make it #BothVotesSNP for a new National Infrastructure Company - putting public assets in public hands, with fairer working conditions. 🗳 Don’t leave it to chance. Register to vote by 11.59pm: registertovote.scot",1331,585,292,"https://www.facebook.com/77249349077/posts/10159412302164078"
"Scottish National Party (SNP)","theSNP","2021-04-19 12:04:40 CEST","🏥 If re-elected, we’ll increase Scottish Government direct investment into mental health services by at least 25%. #BothVotesSNP 🗳️ If you want this transformational investment, vote for it. The power is in your hands - register to vote by 11.59pm: registertovote.scot",484,285,86,"https://www.facebook.com/77249349077/posts/10159412225829078"
"Scottish National Party (SNP)","theSNP","2021-04-19 10:52:31 CEST","🚨 You have until 11:59pm tonight to register to vote. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Together, we have the power to put Scotland's future in Scotland's hands - not Boris Johnson's. 👇 Don’t lose your voice. Register to vote now and tell 5 friends or family to do the same: http://www.registertovote.scot:=:https://www.gov.uk/register-to-vote",403,214,211,"https://www.facebook.com/77249349077/posts/10159412121814078"
"Scottish National Party (SNP)","theSNP","2021-04-18 14:40:10 CEST","🚴‍♂️ We'll provide free bikes for all children of school age who can't afford them, so every child in Scotland leaves school able to cycle safely. 💷 To make owning a bike an option for all, we'll create loans and grants for the purchase of bikes and their repair. #BothVotesSNP",1066,845,175,"https://www.facebook.com/77249349077/posts/10159410035444078"
"Scottish National Party (SNP)","theSNP","2021-04-18 12:20:30 CEST","🗳️ On May 6, make it #BothVotesSNP to re-elect @NicolaSturgeon as First Minister, secure #indyref2 and put Scotland’s recovery in Scotland’s hands. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Together, we can a create a greener and fairer future with independence.",759,528,323,"https://www.facebook.com/77249349077/posts/10159409775279078"
"Scottish National Party (SNP)","theSNP","2021-04-18 10:48:53 CEST","💛 National Care Service 🦷 Abolish NHS dental charges 🚆 Nationalise ScotRail 💷 Double the Scottish Child Payment 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Post-pandemic #indyref2 We can deliver all this and more with #BothVotesSNP. The power is in your hands - so register to vote now and spread the word. Only 2 days left! 👇",553,131,84,"https://www.facebook.com/77249349077/posts/10159409640169078"
"Scottish National Party (SNP)","theSNP","2021-04-16 16:32:01 CEST","🦷 We have made great strides in improving dentistry access, but if re-elected we will now improve access further by abolishing all NHS dentistry charges over the course of the parliament. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Make it #BothVotesSNP for a healthier Scotland.",1394,972,201,"https://www.facebook.com/77249349077/posts/10159405824449078"
"Scottish National Party (SNP)","theSNP","2021-04-16 15:02:44 CEST","📣 Kate Forbes SNP: ""Together, let’s build an economy fit for the future, an economy that works for everyone."" 🏴󠁧󠁢󠁳󠁣󠁴󠁿 The #SNPManifesto has the bold, transformative policies needed to build a fairer, stronger Scotland. Read it here: snp.org/manifesto:=:https://www.snp.org/manifesto/. 🗳 On May 6, make it #BothVotesSNP.",1082,570,270,"https://www.facebook.com/77249349077/posts/10159405686144078"
"Scottish National Party (SNP)","theSNP","2021-04-16 13:00:14 CEST","🤝 From free childcare to free tuition - we don't just talk about progressive policies, we deliver them. 🗳 On May 6, with #BothVotesSNP, we can go further still. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Our #SNPManifesto has the bold, transformative set of policies to rebuild Scotland. Read it here:",808,482,99,"https://www.facebook.com/77249349077/posts/10159405536309078"
"Scottish National Party (SNP)","theSNP","2021-04-16 10:43:41 CEST","The #SNPManifesto plan to invest in our communities: 🏘️ 100,000 affordable homes, with 70% for social rent 🛍️ Fund to revitalise high streets 🛤️ Put ScotRail in public hands 💻 £200 million to end the digital divide For all this and more, make it #BothVotesSNP on May 6.",858,746,140,"https://www.facebook.com/77249349077/posts/10159405364709078"
"Scottish National Party (SNP)","theSNP","2021-04-15 22:16:15 CEST","🏴󠁧󠁢󠁳󠁣󠁴󠁿 From baby steps to giant leaps. 👉 Discover all the ways ⁦the SNP Scottish Government is improving everyday life: https://www.snp.org/record/ #BothVotesSNP",476,233,82,"https://www.facebook.com/77249349077/posts/10159404221439078"
"Scottish National Party (SNP)","theSNP","2021-04-15 22:09:22 CEST","👇",1659,272,62,"https://www.facebook.com/77249349077/posts/10159404208599078"
"Scottish National Party (SNP)","theSNP","2021-04-15 20:17:36 CEST","👇 Nicola Sturgeon published our transformative manifesto, offering a bold vision for Scotland's future: 🏡 Build 100,000 homes 💛 National Care Service 🦷 Scrap Dentistry Charges 🏥 £2.5 billion NHS funding increase 🏴󠁧󠁢󠁳󠁣󠁴󠁿 A better future with independence 🗳 Make it #BothVotesSNP",1208,595,386,"https://www.facebook.com/77249349077/posts/10159403872979078"
"Scottish National Party (SNP)","theSNP","2021-04-15 17:49:15 CEST","🏴󠁧󠁢󠁳󠁣󠁴󠁿 Net zero by 2045 🌲 Increase tree planting 🌊 Thousands of new green jobs 🛤️ Greener, publicly-owned railways 🛑 No fracking 📖 We have the ambition and policies to build a greener Scotland: https://www.snp.org/2021-environment-manifesto/ 🗳️ Make it #BothVotesSNP for world-leading climate action.",659,255,152,"https://www.facebook.com/77249349077/posts/10159403632479078"
"Scottish National Party (SNP)","theSNP","2021-04-15 17:41:00 CEST","🏴󠁧󠁢󠁳󠁣󠁴󠁿 We’ll create a Learning Disabilities, Autism and Neurodiversity Commissioner and work with people with lived experience on an inclusive approach to ensure the Commissioner can safeguard their rights. 🗳️ Make it #BothVotesSNP to keep Scotland moving forward.",817,197,248,"https://www.facebook.com/77249349077/posts/10159403618019078"
"Scottish National Party (SNP)","theSNP","2021-04-15 16:19:00 CEST","💻 Free laptop or tablet for every school child 🤝 Tackle the attainment gap 🖐️ National Digital Academy 🧑‍🏫 3,500 more teachers 🎓 Free tuition 📖 We have a bold vision to build a smarter Scotland: https://www.snp.org/manifesto:=:https://www.snp.org/manifesto/ 🗳️ Don't leave it to chance - make it #BothVotesSNP.",930,812,192,"https://www.facebook.com/77249349077/posts/10159403483049078"
"Scottish National Party (SNP)","theSNP","2021-04-15 13:12:36 CEST","👩 We'll develop a Women’s Business Centre, backed by £50 million of investment, to help create, grow and develop the next generation of women-led businesses. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Make it #BothVotesSNP to re-elect Nicola Sturgeon as First Minister and put Scotland’s recovery in Scotland’s hands.",428,320,106,"https://www.facebook.com/77249349077/posts/10159403149304078"
"Scottish National Party (SNP)","theSNP","2021-04-15 12:57:35 CEST","🎒 We'll develop a School Leavers’ Toolkit to equip school leavers with practical skills for life such as financial literacy, budgeting and information on how to exercise their full civic and democratic rights. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 On May 6th make it #BothVotesSNP to build a smarter Scotland.",1086,357,268,"https://www.facebook.com/77249349077/posts/10159403132669078"
"Scottish National Party (SNP)","theSNP","2021-04-15 12:55:54 CEST","⚽️ No one cares more deeply about how their clubs perform both on and off the field of play. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 To support fans and community groups, we'll create a Fan Bank - empowering communities to acquire a share or control of their local sports club when in difficulty. #BothVoteSNP",308,110,115,"https://www.facebook.com/77249349077/posts/10159403131174078"
