"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish Conservatives","ScottishConservatives","2021-03-03 09:04:02 CET","The Scottish Conservatives have said Nicola Sturgeon must resign, in light of devastating new evidence that she misled Parliament and wasted £500,000 of taxpayers’ money on a case the government couldn’t win.",673,293,65,"https://www.facebook.com/136308776480/posts/10157792988671481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 21:19:36 CET","The Scottish Conservatives have demanded Nicola Sturgeon resign because of developments in the last few hours. 1. The legal advice confirms that the SNP Government cost the public £500,000 - they knew their judicial review case against Alex Salmond was doomed months in advance and pressed ahead anyway. 2. Multiple credible witnesses have backed up that a complainant's name was leaked to Alex Salmond's side. 3. Multiple credible witnesses have backed up that Nicola Sturgeon misled the Scottish Parliament repeatedly.",1580,968,115,"https://www.facebook.com/136308776480/posts/10157791941821481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 19:18:18 CET","The Scottish Conservatives have just called for Nicola Sturgeon to resign after new evidence emerged that she has misled Parliament and broke the Ministerial Code. Full statement from Scottish Conservative leader Douglas Ross here 👇 “Credible witnesses have now backed up Alex Salmond’s claims and the legal advice shows the government knew months in advance that the judicial review was doomed but they still went on to waste more than £500,000 of taxpayers’ money. “There is no longer any doubt that Nicola Sturgeon lied to the Scottish Parliament and broke the Ministerial Code on numerous counts. “No First Minister can be allowed to mislead the Scottish people and continue in office, especially when they have tried to cover up the truth and abused the power of their office in the process. “The weight of the evidence is overwhelming. Nicola Sturgeon must resign. “No evidence she can provide tomorrow will counter the claims of numerous witnesses or refute that her government ignored the legal advice for months and lost more than £500,000 of taxpayers’ money in the process. “We will be submitting a Vote of No Confidence in the First Minister.”",3224,3568,992,"https://www.facebook.com/136308776480/posts/10157791661506481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 18:05:41 CET","Here is Nicola Sturgeon's charge sheet 👇 These are the 14 resignation matters facing the First Minister and her inner circle for covering up what they knew and when about sexual complaints involving Alex Salmond.",1068,435,365,"https://www.facebook.com/136308776480/posts/10157791517771481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 15:35:25 CET","Nicola Sturgeon and her inner circle are facing 14 resignation matters over the Alex Salmond scandal. The weight of evidence is overwhelming – and this is only what we know about. Read it all here👉 https://www.thesalmondinquiry.com/",982,417,177,"https://www.facebook.com/136308776480/posts/10157791254736481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 12:50:26 CET","Today the Scottish Conservatives have published a dossier revealing Nicola Sturgeon broke the Ministerial Code up to 38 times over the Alex Salmond scandal. Read the full thing to find out everything she's done wrong 👇 https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/03/Dossier.pdf",958,571,292,"https://www.facebook.com/136308776480/posts/10157791034066481"
"Scottish Conservatives","ScottishConservatives","2021-03-02 10:55:47 CET","14 resignation matters facing Nicola Sturgeon and her inner circle. Up to 38 breaches of the Ministerial Code by the First Minister. Read the Scottish Conservatives full Salmond-Sturgeon scandal dossier 👇 https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/03/Dossier.pdf",1036,468,351,"https://www.facebook.com/136308776480/posts/10157790895251481"
"Scottish Conservatives","ScottishConservatives","2021-03-01 20:43:59 CET","The SNP have been forced into a screeching u-turn to save John Swinney's skin. But the Scottish Conservatives still won't remove our No Confidence motion until they agree to fully publish the Salmond legal advice.",798,188,41,"https://www.facebook.com/136308776480/posts/10157789698216481"
"Scottish Conservatives","ScottishConservatives","2021-03-01 18:44:16 CET","This is what a strong opposition party looks like 💪👇 The Scottish Conservatives have managed to unite all opposition parties - even the Greens - behind a vote of no confidence in Deputy First Minister John Swinney. He's out of options now - release the legal advice or lose his job.",1461,347,135,"https://www.facebook.com/136308776480/posts/10157789478781481"
"Scottish Conservatives","ScottishConservatives","2021-03-01 16:10:42 CET","The Scottish Conservatives have just this minute submitted a vote of No Confidence in Deputy First Minister John Swinney. Opposition parties have united twice already to demand the Salmond legal advice is published - but the SNP have ignored those two votes in Parliament. We now call on other parties to support us again for a third time.",1545,426,275,"https://www.facebook.com/136308776480/posts/10157789230931481"
"Scottish Conservatives","ScottishConservatives","2021-03-01 12:49:54 CET","The Scottish Conservatives will put down a No Confidence vote on the SNP's Deputy First Minister for ignoring two votes of Parliament and refusing to release the Salmond legal advice. We know why they're not releasing it - the SNP knew their case was doomed long before they conceded. Instead of admitting the mistake, they ran up a bill of more than £500,000.",621,315,142,"https://www.facebook.com/136308776480/posts/10157788884161481"
"Scottish Conservatives","ScottishConservatives","2021-03-01 09:37:04 CET","The Scottish Conservatives have lodged a vote of no confidence in the SNP's Deputy First Minister for twice ignoring the Scottish Parliament and refusing to release the Alex Salmond legal advice. If he won't release it, he has to go.",1025,318,107,"https://www.facebook.com/136308776480/posts/10157788668576481"
"Scottish Conservatives","ScottishConservatives","2021-02-28 21:50:26 CET","The Alex Salmond-Nicola Sturgeon scandal is at boiling point. Secrecy and sleaze is engulfing the ruling party of government.",665,543,69,"https://www.facebook.com/136308776480/posts/10157787854051481"
"Scottish Conservatives","ScottishConservatives","2021-02-28 17:53:21 CET","We are fighting to stop an SNP majority and stop their push for indyref2 so the Scottish Parliament can get back to focusing on Scotland's recovery and rebuilding the country from Covid-19. Read the policies we want the Scottish Parliament to focus on delivering instead of wasting time on another divisive referendum 👇 https://www.scottishconservatives.com/policy/policy-papers/",864,427,34,"https://www.facebook.com/136308776480/posts/10157787452576481"
"Scottish Conservatives","ScottishConservatives","2021-02-28 13:37:45 CET","The Scottish Conservatives are lodging a no confidence vote in John Swinney. He has ignored the Scottish Parliament twice and refused to release the legal advice from the Alex Salmond judicial review. We urge other parties to support us. It's not about politics, it’s about getting the truth. Without the evidence, that won't happen.",1710,459,233,"https://www.facebook.com/136308776480/posts/10157787059731481"
"Scottish Conservatives","ScottishConservatives","2021-02-28 12:00:28 CET","The Scottish Labour leader has just said, unprompted: ""Is the UK fundamentally broken? Yes it is."" Labour used to stand up for the UK. Not any more. Now they use SNP lines and work with the nationalists. Just this week, they voted for the SNP budget. Only the Scottish Conservatives have the strength to stand up to the SNP and stop their push for indyref2 every single time.",238,239,44,"https://www.facebook.com/136308776480/posts/10157786938181481"
"Scottish Conservatives","ScottishConservatives","2021-02-28 09:17:51 CET","Momentum is with us. An SNP majority is not inevitable. The Scottish Conservatives stopped it in 2016 and we can stop it again in May's election with your party list vote.",1711,1436,226,"https://www.facebook.com/136308776480/posts/10157786745541481"
"Scottish Conservatives","ScottishConservatives","2021-02-27 17:58:06 CET","This week Labour voted FOR the SNP’s budget. They would rather work with nationalists than help us stop them.",256,498,49,"https://www.facebook.com/136308776480/posts/10157785477541481"
"Scottish Conservatives","ScottishConservatives","2021-02-27 14:05:42 CET","Scotland is at a crossroads. In one direction is the bitter politics of Salmond and Sturgeon's nationalism. Or we can work together to rebuild Scotland stronger than before.",956,477,118,"https://www.facebook.com/136308776480/posts/10157785054946481"
"Scottish Conservatives","ScottishConservatives","2021-02-27 11:05:20 CET","Labour would rather work with the SNP than against them. Only the Scottish Conservatives can be trusted to stand up to the SNP’s push for indyref2 every single time.",1065,779,156,"https://www.facebook.com/136308776480/posts/700710317270070"
"Scottish Conservatives","ScottishConservatives","2021-02-27 09:35:59 CET","The Scottish Conservatives won’t support indyref2. Under any circumstances. We want to end the division of Covid and the constitution. Let's stop an SNP majority and have a Parliament 100% focused on rebuilding Scotland. This is our election campaign message 💪",1253,267,87,"https://www.facebook.com/136308776480/posts/10157784735726481"
"Scottish Conservatives","ScottishConservatives","2021-02-26 18:52:03 CET","This is the key part of Alex Salmond's evidence 👇 Crucially - he has witnesses. He says Nicola Sturgeon knew of the complaints in March 2018 BEFORE the date she claimed to find out. He says the secret meeting in March was ""arranged"", not ""fleeting"" as Sturgeon claims. #SalmondInquiry",897,864,229,"https://www.facebook.com/136308776480/posts/10157783511691481"
"Scottish Conservatives","ScottishConservatives","2021-02-26 16:27:56 CET","The SNP are shutting down scrutiny over what really happened with Alex Salmond. They've ignored two votes in Parliament to release evidence. They've rejected committee demands and Freedom of Information requests more than 50 times. #SalmondInquiry",691,982,324,"https://www.facebook.com/136308776480/posts/10157783225496481"
"Scottish Conservatives","ScottishConservatives","2021-02-26 13:10:49 CET","Nicola Sturgeon claimed that ""Alex Salmond informed me about these complaints in April, that was the first I had known."" She actually knew the month before, in a secret meeting that she tried to cover up. And she knew four months earlier, when she discussed a sexual misconduct claim with her chief executive Peter Murrell, chief civil servant Leslie Evans and chief of staff Liz Lloyd.",978,1242,361,"https://www.facebook.com/136308776480/posts/10157782826971481"
"Scottish Conservatives","ScottishConservatives","2021-02-26 11:01:01 CET","End Division. No Referendum. Rebuild Scotland. Douglas Ross MP: ""Labour talk of timescales and say 'not now but maybe then' to the SNP's bid for indyref2. ""The Scottish Conservatives won't support it. Under any circumstances.""",807,319,62,"https://www.facebook.com/136308776480/posts/1098734070629166"
"Scottish Conservatives","ScottishConservatives","2021-02-26 09:38:07 CET","💉 Over 1.5 million people vaccinated in Scotland. 🇬🇧 A great Scottish and UK success story. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We will beat this together.",755,535,56,"https://www.facebook.com/136308776480/posts/10157782516686481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 21:35:01 CET","For Nicola Sturgeon, this sorry affair has become all about saving her own skin, no matter how much parliament’s standing is diminished and government’s reputation is tainted. #FMQs",1166,354,185,"https://www.facebook.com/136308776480/posts/126354522734390"
"Scottish Conservatives","ScottishConservatives","2021-02-25 20:38:17 CET","End Division. No Referendum. Rebuild Scotland",576,319,28,"https://www.facebook.com/136308776480/posts/10157781335741481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 19:40:10 CET","The SNP are giving prisoners the right to vote from jail in May's election. Only the Scottish Conservatives opposed plans to give some of the worst criminals - including rapists and violent offenders - the right to vote. Soft-touch justice isn't working - except for the criminals.",717,374,206,"https://www.facebook.com/136308776480/posts/10157781243581481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 15:34:56 CET","Why are all the redacted parts of Alex Salmond’s evidence important? They’re exactly the parts that expose the First Minister. 👇📺 #FMQs",1276,602,328,"https://www.facebook.com/136308776480/posts/10157780797451481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 14:01:01 CET","🔥Ruth Davidson in absolutely devastating form challenging the Sturgeon-Salmond scandal and the SNP's attempt to cover it up. Read what she said at First Minister's Questions 👇 ""This affair isn’t just tarnishing the First Minister’s own reputation - it’s damaging institutions it is her responsibility to uphold. ""Majority votes by members of this chamber to produce legal advice - ignored. ""Crucial evidence - freely available elsewhere - censored. ""Promises of openness and transparency - broken. ""The chief executive of Scotland’s ruling party - caught calling for the police to be pressured. ""The reputation of this Scottish Government - tainted. ""The standing of this parliament - diminished. ""A culture of secrecy and cover-up that is only growing. And it’s all taking place on Nicola Sturgeon’s watch. ""First Minister, is saving your own skin worth all the damage you’re causing?""",1534,875,359,"https://www.facebook.com/136308776480/posts/10157780656461481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 11:40:02 CET","We needed to hear a routemap out of this crisis this week. But Nicola Sturgeon gave us no hope, no optimism and no sign of when restrictions will ease. Something is obviously distracting her.",452,331,46,"https://www.facebook.com/136308776480/posts/10157780401076481"
"Scottish Conservatives","ScottishConservatives","2021-02-25 09:05:08 CET","📢 Ruth Davidson: ""This is beyond Sturgeon v Salmond. ""This is the biggest crisis in our institutions since devolution began.""",991,313,130,"https://www.facebook.com/136308776480/posts/883103085812258"
"Scottish Conservatives","ScottishConservatives","2021-02-24 20:56:01 CET","📢 Ruth Davidson: ""There is an unmistakable stench of corruption and sleaze coming out of this SNP Government."" 👇 📺",1258,470,231,"https://www.facebook.com/136308776480/posts/10157779154371481"
"Scottish Conservatives","ScottishConservatives","2021-02-24 18:52:25 CET","The Scottish Conservatives were the only party to oppose prisoner voting today in Holyrood. Watch Liam Kerr MSP reveal some of the worst criminals the SNP will allow to vote in May. 👇📺",788,337,219,"https://www.facebook.com/136308776480/posts/10157778888191481"
"Scottish Conservatives","ScottishConservatives","2021-02-24 15:26:07 CET","The SNP will bring forward a Referendum Bill before a routemap out of lockdown. Their priorities are all wrong.",554,632,117,"https://www.facebook.com/136308776480/posts/10157778490886481"
"Scottish Conservatives","ScottishConservatives","2021-02-24 13:54:54 CET","The SNP must u-turn on their schools return plan and get pupils back in the classroom much more quickly. The First Minister’s statement yesterday lacked any hope or optimism. We didn't get the routemap out of lockdown we needed.",382,181,23,"https://www.facebook.com/136308776480/posts/10157778358216481"
"Scottish Conservatives","ScottishConservatives","2021-02-24 12:20:55 CET","The SNP's plans will allow convicted criminals - including dozens of vile sex offenders - to vote from jail in May's election. Today the Scottish Conservatives will bring forward a vote to try and stop prisoner voting.",377,678,357,"https://www.facebook.com/136308776480/posts/10157778223406481"
"Scottish Conservatives","ScottishConservatives","2021-02-24 09:15:12 CET","Nicola Sturgeon gave no hope of when we'll get out of lockdown. And the stench from an SNP cover up is getting even worse 👇",770,758,284,"https://www.facebook.com/136308776480/posts/10157778002256481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 22:27:19 CET","Want to send the SNP a message? Your party vote - sometimes called a list or second vote - is your best weapon against the SNP in this May's election. Give the Scottish Conservatives your party vote to prevent an SNP majority and stop them abusing their power.",464,419,180,"https://www.facebook.com/136308776480/posts/10157777236866481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 21:08:50 CET","This is what a cover up looks like 👇",848,476,820,"https://www.facebook.com/136308776480/posts/10157777094066481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 19:27:43 CET","The SNP Government are shutting down scrutiny. They are deliberately trying to cover up evidence to the Salmond inquiry. Not to protect victims - but to protect Nicola Sturgeon.",919,771,313,"https://www.facebook.com/136308776480/posts/10157776884241481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 17:08:12 CET","The SNP did not produce a routemap out of COVID, they produced a holding document. The public has the right to be disappointed that Nicola Sturgeon is not giving them a plan to get back to normality.",1144,578,214,"https://www.facebook.com/136308776480/posts/10157776565381481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 15:44:58 CET","People didn’t tune in today expecting to be told to tune in again in three weeks’ time. The First Minister's statement is a disappointment that falls short of public expectations. The SNP didn’t give us a routemap out of Covid, they gave us a holding document.",2464,5005,648,"https://www.facebook.com/136308776480/posts/10157776405946481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 13:28:09 CET","Would you forget a meeting where you heard for the first time of sexual allegations against your friend and mentor of 30 years?",554,194,94,"https://www.facebook.com/136308776480/posts/10157776193786481"
"Scottish Conservatives","ScottishConservatives","2021-02-23 11:02:41 CET","The SNP’s soft-touch justice system is stacked against victims. It’s time they agreed to the Scottish Conservatives' proposals to toughen things up with a new Victims Law that would end early release and put the worst criminals behind bars for life. Read our full policy here. 👉 https://bit.ly/2NMYnIC:=:https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/Victims.Law_.pdf",542,225,59,"https://www.facebook.com/136308776480/posts/10157776042101481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 21:59:09 CET","Tonight, Nicola Sturgeon claimed she forgot about a secret meeting because it ""never held any significance in my head."" At that meeting, Sturgeon claims she heard for the first time of sexual allegations against her mentor of 30 years. No, we don't believe her either.",490,647,227,"https://www.facebook.com/136308776480/posts/10157775122251481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 20:51:44 CET","Look at how Nicola Sturgeon's story about Alex Salmond has changed over time. She claimed the 'first she was aware' of sexual misconduct claims was in April 2018. Then she admitted knowing as early as November 2017. Watch for yourself and decide if she's told the truth.👇",271,273,164,"https://www.facebook.com/136308776480/posts/10157774984641481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 19:35:02 CET","While the rest of us may have to change our usual voting traditions in May, some of the very worst criminals will be able to vote without any hassle from a jail cell. The Scottish Conservatives are the only party to oppose prisoner voting.",318,575,139,"https://www.facebook.com/136308776480/posts/10157774868741481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 16:02:09 CET","BREAKING: Nicola Sturgeon missed a pivotal discussion on lockdown in favour of a BBC briefing where nothing was announced Why are the SNP putting TV appearances first, ahead of key meetings where governments can work together constructively?",738,1910,400,"https://www.facebook.com/136308776480/posts/10157774530391481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 14:29:42 CET","Nicola Sturgeon can't set up other people to take the fall for her mistakes. https://www.heraldscotland.com/news/19107040.alex-salmond-inquiry-nicola-sturgeon-told-buck-stops-her-not-fall-guys/?ref=twtrec",756,315,55,"https://www.facebook.com/136308776480/posts/10157774406646481"
"Scottish Conservatives","ScottishConservatives","2021-02-22 10:56:17 CET","Harrowing stories all over the Scottish press today about criminals getting off too lightly. This is why the Scottish Conservatives are campaigning to end soft-touch justice and put victims first.",275,305,36,"https://www.facebook.com/136308776480/posts/10157774138651481"
"Scottish Conservatives","ScottishConservatives","2021-02-21 20:17:22 CET","We don’t think it’s right that criminals will get to vote from jail this May. Do you? The Scottish Conservatives are the only party who oppose prisoner voting.",624,259,45,"https://www.facebook.com/136308776480/posts/10157772978931481"
"Scottish Conservatives","ScottishConservatives","2021-02-21 18:32:56 CET","It’s starting now. Everyone who made mistakes will have to take the fall to try and save Nicola Sturgeon 👇 https://www.thetimes.co.uk/article/mandarin-leslie-evans-faces-sack-over-salmond-debacle-q3vl2pdh0",573,379,70,"https://www.facebook.com/136308776480/posts/10157772813031481"
"Scottish Conservatives","ScottishConservatives","2021-02-21 14:21:25 CET","The Scottish Conservatives will bring forward a vote this week seeking to prevent prisoner voting. Under the SNP’s plans, around 500 convicted criminals will get to vote from jail in May’s election.",960,464,118,"https://www.facebook.com/136308776480/posts/10157772376856481"
"Scottish Conservatives","ScottishConservatives","2021-02-21 10:41:24 CET","📢 Ruth Davidson: “This isn’t Sturgeon vs Salmond or the complainers vs the system. “This is the SNP up to its neck in sleeze, throwing mud at anyone else it sees and using the women they have already failed as a human shield.”",1247,757,406,"https://www.facebook.com/136308776480/posts/10157772079881481"
"Scottish Conservatives","ScottishConservatives","2021-02-20 20:05:03 CET","We would reverse Scotland's decline in science and maths by ensuring that every primary school has its own dedicated STEM teacher.",400,276,31,"https://www.facebook.com/136308776480/posts/10157770842221481"
"Scottish Conservatives","ScottishConservatives","2021-02-20 16:30:11 CET","While we rightly celebrate the world-beating UK and Scottish vaccination programme, now is the time to focus on the future. People deserve clarity and hope in the months ahead. That's why the Scottish Conservatives are calling for a lockdown exit plan.",392,318,25,"https://www.facebook.com/136308776480/posts/10157770423426481"
"Scottish Conservatives","ScottishConservatives","2021-02-20 13:00:20 CET","🤚 The SNP have grabbed cash from our local authorities for years running down local services like schools and rubbish collection. 🏫 We would enshrine fair funding for councils into law, ensuring that local authorities receive a set fraction of the budget each year.",539,301,74,"https://www.facebook.com/136308776480/posts/10157770124131481"
"Scottish Conservatives","ScottishConservatives","2021-02-20 09:30:06 CET","As restrictions are lifted the SNP must work with rather than against business. There must be an urgent review of the coronavirus business grants system and a move to a single support fund that provides businesses with regular payments. 👉 https://bit.ly/2M8Mk86:=:https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/Unlocking-the-lockdown-FINAL.pdf",298,182,21,"https://www.facebook.com/136308776480/posts/10157769777061481"
"Scottish Conservatives","ScottishConservatives","2021-02-19 20:00:18 CET","After so much sacrifice, pain and loss, people deserve hope for the future. That is why today the Scottish Conservatives have called for a definitive route map out of lockdown. 👉 https://bit.ly/2M8Mk86",366,246,11,"https://www.facebook.com/136308776480/posts/1057374201411074"
"Scottish Conservatives","ScottishConservatives","2021-02-19 17:34:09 CET","How did this conversation go at SNP towers? ""If we fly a big enough flag, maybe the party faithful will ignore the Salmond affair, ferries fiasco, drug death shame, worst ever PISA results, teacher cuts, violent crime rising, Crown Office scandals..."" https://www.dailymail.co.uk/news/article-9276733/Sturgeon-orders-EU-flag-kept-flying-Scottish-government-buildings-despite-Brexit.html",405,879,113,"https://www.facebook.com/136308776480/posts/10157768129116481"
"Scottish Conservatives","ScottishConservatives","2021-02-19 14:23:29 CET","It is the role of government to deliver as much certainty as possible, not create uncertainty. That is why the Scottish Conservatives today publish a paper 'Unlocking the Lockdown' setting out key questions that Nicola Sturgeon needs to answer. 👉 https://bit.ly/2M8Mk86:=:https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/Unlocking-the-lockdown-FINAL.pdf",691,348,54,"https://www.facebook.com/136308776480/posts/10157767786876481"
"Scottish Conservatives","ScottishConservatives","2021-02-19 10:44:00 CET","After almost a year of sacrifices, people deserve clarity and hope for the future.   Instead of obsessively pushing a divisive independence referendum this year, the SNP must focus on jobs and the economy. It's time to set out a definitive route map out of lockdown.",418,194,25,"https://www.facebook.com/136308776480/posts/10157767545716481"
"Scottish Conservatives","ScottishConservatives","2021-02-18 20:02:14 CET","It might be ""dribs and drabs"" to Kate Forbes but to everyone else in Scotland, it's vital cash to help support jobs, fight poverty and protect local services. Here are just a few things that the extra £1.1 billion of UK Government funding has helped to pay for. 👇",359,268,65,"https://www.facebook.com/136308776480/posts/10157766308986481"
"Scottish Conservatives","ScottishConservatives","2021-02-18 16:00:43 CET","In the 2016 election, the Scottish Conservatives won enough list seats to prevent an SNP majority and stop #IndyRef2 in its tracks. With your party vote this year, we can stop them again.",469,291,59,"https://www.facebook.com/136308776480/posts/2880970628893393"
"Scottish Conservatives","ScottishConservatives","2021-02-18 13:30:13 CET","🤔 What matters most to the SNP? We all know the answer. ❌ They're pushing for indyref2 harder than ever before. Why won't they just give it a rest?",366,437,50,"https://www.facebook.com/136308776480/posts/1107063386468351"
"Scottish Conservatives","ScottishConservatives","2021-02-18 11:36:07 CET","Nicola Sturgeon still doesn’t accept the SNP’s failings on care homes, where 3000 people have died in this crisis, even when Audit Scotland’s report shows that guidance was hopelessly out of date. Updating the guidance now is welcome but it’s far too late for grieving families.",648,327,95,"https://www.facebook.com/136308776480/posts/10157765525841481"
"Scottish Conservatives","ScottishConservatives","2021-02-18 08:45:02 CET","New statistics prove the SNP missed a key vaccine target. One in five extremely clinically vulnerable people are still waiting for their jag, days after Nicola Sturgeon said everyone would have it. She must apologise for this unacceptable attempt to hide the truth.",325,389,99,"https://www.facebook.com/136308776480/posts/10157765339576481"
"Scottish Conservatives","ScottishConservatives","2021-02-17 21:35:09 CET","Audit Scotland’s report states that the SNP was underprepared. Mistakes built up over a decade of delay that eventually cost the health of frontline workers and the lives of care home residents. There were years where the First Minister could have acted - what stopped her?",673,386,172,"https://www.facebook.com/136308776480/posts/1371316413223658"
"Scottish Conservatives","ScottishConservatives","2021-02-17 20:05:03 CET","A Glasgow GP has written to the Scottish Conservatives to correct the record after hearing the SNP's claims about PPE at #FMQs today. With permission, we're sharing the email anonymously. 👉 He says ""PPE of adequate quality did not arrive until the start of the summer."" 👀 Nicola Sturgeon",697,465,410,"https://www.facebook.com/136308776480/posts/10157764259361481"
"Scottish Conservatives","ScottishConservatives","2021-02-17 18:22:08 CET","Nicola Sturgeon has been caught spinning stats and misleading the public. Despite the SNP claiming to have met their key vaccine target, one in five of the extremely clinically vulnerable are still waiting for their jag. A shameful attempt to dupe the public.",716,871,510,"https://www.facebook.com/136308776480/posts/10157764064291481"
"Scottish Conservatives","ScottishConservatives","2021-02-17 16:38:33 CET","Audit Scotland's report highlights a catalogue of warnings on PPE that the SNP ignored. Today Nicola Sturgeon was in denial, attempting to alter the fact that frontline staff were forced to work without adequate protection, reuse masks, and beg for PPE as it wasn’t in place.",558,388,113,"https://www.facebook.com/136308776480/posts/10157763874476481"
"Scottish Conservatives","ScottishConservatives","2021-02-17 11:02:32 CET","Covid-19 is a challenge like none we have encountered since the Second World War and we prevailed by coming together. We are far better together, as part of the UK, than ever before. 🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿",614,338,55,"https://www.facebook.com/136308776480/posts/10157763466426481"
"Scottish Conservatives","ScottishConservatives","2021-02-16 20:30:20 CET","By rushing through an indyref2 bill in just six weeks time the SNP will derail Scotland's recovery. We won’t let them get away with it. Back the Scottish Conservatives with your party vote and we will stop an SNP majority and stop indyref2 again.",329,209,32,"https://www.facebook.com/136308776480/posts/426345348580635"
"Scottish Conservatives","ScottishConservatives","2021-02-16 18:37:12 CET","Listen to this🤦‍♀️ 🤯 Kate Forbes brands £1.1 billion of extra UK funding - funding that's now supporting jobs and essential services - as ""dribs and drabs."" A whole new low of bitter nationalist grievance.",277,793,193,"https://www.facebook.com/136308776480/posts/10157762064191481"
"Scottish Conservatives","ScottishConservatives","2021-02-16 16:36:36 CET","Following repeated demands from the Scottish conservatives, the SNP have finally u-turned on extending business rates relief for businesses in the retail, leisure, hospitality, aviation, and newspaper sectors.",437,379,87,"https://www.facebook.com/136308776480/posts/10157761829856481"
"Scottish Conservatives","ScottishConservatives","2021-02-16 12:49:47 CET","💉 Almost 1.3 million people vaccinated in Scotland. 🇬🇧 The huge benefits of being part of the UK vaccine scheme. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We will beat this together.",684,561,37,"https://www.facebook.com/136308776480/posts/10157761484956481"
"Scottish Conservatives","ScottishConservatives","2021-02-16 09:30:09 CET","When Nicola Sturgeon’s chief of staff was exposed for flagrantly breaking civil service rules it was shocking. We now see seven others in Sturgeon's inner circle who are all on the civil service public payroll yet pump out blatant SNP propaganda. 👇 https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/2021-02-12-SNP-Spad-tweets.pdf",489,207,117,"https://www.facebook.com/136308776480/posts/10157761275656481"
"Scottish Conservatives","ScottishConservatives","2021-02-15 21:30:10 CET","The SNP have slashed teacher numbers leading to a rise in different year groups being taught in the same classroom. John Swinney dismisses parents’ concerns as a 'moan fest'. We aim to hire 3,000 teachers and restore excellence in Scotland's schools. 👉 https://bit.ly/2YUwOQ0:=:http://www.scottishconservatives.com/wordpress/wp-content/uploads/2020/09/Restore-our-schools.pdf",288,144,68,"https://www.facebook.com/136308776480/posts/10157760322946481"
"Scottish Conservatives","ScottishConservatives","2021-02-15 17:30:13 CET","The UK Government has delivered almost £10 billion for Scotland to fight Covid. This proves yet again the SNP’s manufactured funding grievances have no substance. By forcing through their indyref2 bill in the next six weeks, they risk Scotland's recovery.",678,579,152,"https://www.facebook.com/136308776480/posts/10157759766756481"
"Scottish Conservatives","ScottishConservatives","2021-02-15 15:16:51 CET","Nicola Sturgeon's inner circle have repeatedly breached the civil service code of conduct by using social media to pump out blatant SNP propaganda. This culture of contempt is an affront to the vital rules of civil service neutrality. https://www.heraldscotland.com/news/19091155.sturgeon-urged-take-action-culture-contempt-among-advisers/?ref=twtrec",611,235,91,"https://www.facebook.com/136308776480/posts/10157759464026481"
"Scottish Conservatives","ScottishConservatives","2021-02-15 12:43:11 CET","💷 Another huge boost from the UK Government. ⏫ Scotland has now received an additional £9.7 billion since the pandemic began in March 2020. 🇬🇧 The benefits of Scotland being part of the United Kingdom have never been more evident.",876,494,219,"https://www.facebook.com/136308776480/posts/10157759174291481"
"Scottish Conservatives","ScottishConservatives","2021-02-15 10:38:15 CET","The SNP will derail Scotland’s recovery by rushing through an indyref2 bill in just six weeks time. They should be planning to rebuild our economy. Instead, they’re planning to wreck it with an immediate referendum as early as this year.",240,330,41,"https://www.facebook.com/136308776480/posts/10157759003266481"
"Scottish Conservatives","ScottishConservatives","2021-02-14 18:06:49 CET","The Scottish Conservatives have held the SNP to account for failing Scotland's schools. After 14 years of SNP decline, we must restore excellence in our schools. 👉 https://bit.ly/2YUwOQ0:=:http://www.scottishconservatives.com/wordpress/wp-content/uploads/2020/09/Restore-our-schools.pdf",507,271,54,"https://www.facebook.com/136308776480/posts/10157757363096481"
"Scottish Conservatives","ScottishConservatives","2021-02-14 16:32:38 CET","",444,106,16,"https://www.facebook.com/136308776480/posts/10157757166646481"
